"COUNTRY","Country","EMPSTAT","Employment status","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"MEX","Mexico","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2328,,
"MEX","Mexico","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2325,,
"MEX","Mexico","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2335,,
"MEX","Mexico","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2337,,
"MEX","Mexico","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2348,,
"MEX","Mexico","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,2348,,
"MEX","Mexico","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,2311,,
"MEX","Mexico","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,2285,,
"MEX","Mexico","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,2271,,
"MEX","Mexico","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,2277,,
"MEX","Mexico","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,2271,,
"MEX","Mexico","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,2290,,
"MEX","Mexico","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,2278,,
"MEX","Mexico","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,2260,,
"MEX","Mexico","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,2264,,
"MEX","Mexico","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,2255,,
"MEX","Mexico","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2254,,
"MEX","Mexico","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2248,,
"MEX","Mexico","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2239,,
"MEX","Mexico","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2244,,
"MEX","Mexico","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2242,,
"MEX","Mexico","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2248,,
"MEX","Mexico","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,2255,,
"NLD","Netherlands","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1394,,
"NLD","Netherlands","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1390,,
"NLD","Netherlands","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1378,,
"NLD","Netherlands","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1372,,
"NLD","Netherlands","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1390,,
"NLD","Netherlands","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1371,,
"NLD","Netherlands","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1363,,
"NLD","Netherlands","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1359,,
"NLD","Netherlands","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1363,,
"NLD","Netherlands","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1354,,
"NLD","Netherlands","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1350,,
"NLD","Netherlands","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1351,,
"NLD","Netherlands","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1341,,
"NLD","Netherlands","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1346,,
"NLD","Netherlands","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1355,,
"NLD","Netherlands","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1347,,
"NLD","Netherlands","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1359,,
"NLD","Netherlands","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1462,,
"NLD","Netherlands","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1452,,
"NLD","Netherlands","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1435,,
"NLD","Netherlands","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1427,,
"NLD","Netherlands","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1448,,
"NLD","Netherlands","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1434,,
"NLD","Netherlands","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1430,,
"NLD","Netherlands","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1430,,
"NLD","Netherlands","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1430,,
"NLD","Netherlands","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1422,,
"NLD","Netherlands","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1421,,
"NLD","Netherlands","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1422,,
"NLD","Netherlands","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1413,,
"NLD","Netherlands","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1418,,
"NLD","Netherlands","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1429,,
"NLD","Netherlands","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1422,,
"NLD","Netherlands","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1430,,
"NZL","New Zealand","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1777,,
"NZL","New Zealand","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1770,,
"NZL","New Zealand","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1769,,
"NZL","New Zealand","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1771,,
"NZL","New Zealand","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1796,,
"NZL","New Zealand","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1785,,
"NZL","New Zealand","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1767,,
"NZL","New Zealand","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1754,,
"NZL","New Zealand","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1739,,
"NZL","New Zealand","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1721,,
"NZL","New Zealand","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1741,,
"NZL","New Zealand","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1735,,
"NZL","New Zealand","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1723,,
"NZL","New Zealand","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1747,,
"NZL","New Zealand","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1760,,
"NZL","New Zealand","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1754,,
"NZL","New Zealand","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1740,,
"NZL","New Zealand","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1836,,
"NZL","New Zealand","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1825,,
"NZL","New Zealand","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1826,,
"NZL","New Zealand","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1823,,
"NZL","New Zealand","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1830,,
"NZL","New Zealand","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1815,,
"NZL","New Zealand","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1795,,
"NZL","New Zealand","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1774,,
"NZL","New Zealand","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1761,,
"NZL","New Zealand","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1740,,
"NZL","New Zealand","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1755,,
"NZL","New Zealand","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1746,,
"NZL","New Zealand","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1734,,
"NZL","New Zealand","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1752,,
"NZL","New Zealand","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1762,,
"NZL","New Zealand","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1757,,
"NZL","New Zealand","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1752,,
"NOR","Norway","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1455,,
"NOR","Norway","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1429,,
"NOR","Norway","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1414,,
"NOR","Norway","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1401,,
"NOR","Norway","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1421,,
"NOR","Norway","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1423,,
"NOR","Norway","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1420,,
"NOR","Norway","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1426,,
"NOR","Norway","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1430,,
"NOR","Norway","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1407,,
"NOR","Norway","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1415,,
"NOR","Norway","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1421,,
"NOR","Norway","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1420,,
"NOR","Norway","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1408,,
"NOR","Norway","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1427,,
"NOR","Norway","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1424,,
"NOR","Norway","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1424,,
"POL","Poland","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1963,,
"POL","Poland","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1957,,
"POL","Poland","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1958,,
"POL","Poland","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1956,,
"POL","Poland","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1957,,
"POL","Poland","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1970,,
"POL","Poland","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1958,,
"POL","Poland","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1953,,
"POL","Poland","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1940,,
"POL","Poland","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1914,,
"POL","Poland","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1912,,
"POL","Poland","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1911,,
"POL","Poland","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1893,,
"POL","Poland","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1879,,
"POL","Poland","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1885,,
"POL","Poland","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1923,,
"POL","Poland","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1890,,
"POL","Poland","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1988,,
"POL","Poland","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1974,,
"POL","Poland","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1979,,
"POL","Poland","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1984,,
"POL","Poland","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1983,,
"POL","Poland","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1994,,
"POL","Poland","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1985,,
"POL","Poland","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1976,,
"POL","Poland","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1969,,
"POL","Poland","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1948,,
"POL","Poland","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1940,,
"POL","Poland","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1938,,
"POL","Poland","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1929,,
"POL","Poland","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1918,,
"POL","Poland","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1923,,
"POL","Poland","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1963,,
"POL","Poland","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1928,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1729,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1742,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1745,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1735,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1748,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1737,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1749,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1731,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1743,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1718,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1714,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1701,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1685,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1693,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1719,,
"PRT","Portugal","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1683,,
"PRT","Portugal","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1917,,
"PRT","Portugal","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1900,,
"PRT","Portugal","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1894,,
"PRT","Portugal","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1887,,
"PRT","Portugal","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1893,,
"PRT","Portugal","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1895,,
"PRT","Portugal","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1883,,
"PRT","Portugal","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1900,,
"PRT","Portugal","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1887,,
"PRT","Portugal","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1887,,
"PRT","Portugal","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1890,,
"PRT","Portugal","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1867,,
"PRT","Portugal","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1849,,
"PRT","Portugal","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1859,,
"PRT","Portugal","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1867,,
"PRT","Portugal","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1869,,
"PRT","Portugal","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1842,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1768,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1780,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1760,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1731,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1728,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1756,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1774,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1774,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1774,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1727,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1729,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1734,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1742,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1736,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1729,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1704,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1816,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1801,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1754,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1698,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1742,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1769,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1774,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1791,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1793,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1780,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1805,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1793,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1789,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1772,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1760,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1754,,
"SVK","Slovak Republic","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1740,,
"ESP","Spain","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1705,,
"ESP","Spain","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1716,,
"ESP","Spain","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1723,,
"ESP","Spain","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1714,,
"ESP","Spain","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1700,,
"ESP","Spain","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1686,,
"ESP","Spain","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1675,,
"ESP","Spain","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1662,,
"ESP","Spain","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1668,,
"ESP","Spain","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1676,,
"ESP","Spain","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1667,,
"ESP","Spain","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1670,,
"ESP","Spain","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1654,,
"ESP","Spain","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1642,,
"ESP","Spain","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1645,,
"ESP","Spain","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1652,,
"ESP","Spain","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1647,,
"ESP","Spain","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1753,,
"ESP","Spain","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1763,,
"ESP","Spain","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1765,,
"ESP","Spain","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1756,,
"ESP","Spain","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1742,,
"ESP","Spain","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1726,,
"ESP","Spain","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1716,,
"ESP","Spain","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1704,,
"ESP","Spain","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1713,,
"ESP","Spain","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1720,,
"ESP","Spain","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1710,,
"ESP","Spain","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1716,,
"ESP","Spain","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1701,,
"ESP","Spain","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1694,,
"ESP","Spain","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1697,,
"ESP","Spain","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1701,,
"ESP","Spain","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1695,,
"SWE","Sweden","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1642,,
"SWE","Sweden","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1618,,
"SWE","Sweden","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1595,,
"SWE","Sweden","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1582,,
"SWE","Sweden","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1605,,
"SWE","Sweden","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1605,,
"SWE","Sweden","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1599,,
"SWE","Sweden","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1612,,
"SWE","Sweden","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1617,,
"SWE","Sweden","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1609,,
"SWE","Sweden","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1635,,
"SWE","Sweden","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1632,,
"SWE","Sweden","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1618,,
"SWE","Sweden","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1609,,
"SWE","Sweden","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1609,,
"SWE","Sweden","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1611,,
"SWE","Sweden","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1621,,
"CHE","Switzerland","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1674,,
"CHE","Switzerland","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1635,,
"CHE","Switzerland","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1614,,
"CHE","Switzerland","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1627,,
"CHE","Switzerland","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1657,,
"CHE","Switzerland","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1652,,
"CHE","Switzerland","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1643,,
"CHE","Switzerland","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1633,,
